SIGNAL,NOISE,NOISE_CUT,EXPECTED_SNR,REAL_SNR,SIGNAL_NAME
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,37116,-20,-20.000001243747533,signal_0
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,121404,-10,-10.000000200222983,signal_1
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,55870,-5,-5.000000779903068,signal_2
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,24885,0,-5.047750034979484e-07,signal_3
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,179835,10,10.000000578722553,signal_4
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,212989,20,20.000000264988117,signal_5
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,55086,50,49.99999975717843,signal_6
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,173558,-20,-20.000001243747533,signal_7
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,82109,-10,-10.000000200222983,signal_8
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,184327,-5,-4.999999394720304,signal_9
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,206534,0,-5.047750034979484e-07,signal_10
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,87417,10,10.000000578722553,signal_11
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,37378,20,19.999999495224998,signal_12
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,241050,50,49.99999899648951,signal_13
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,162884,-20,-20.000001243747533,signal_14
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,37166,-10,-10.000000979168448,signal_15
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,92742,-5,-5.000000779903068,signal_16
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,160618,0,1.1103548566602541e-07,signal_17
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,65232,10,10.000000578722553,signal_18
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,136542,20,19.999999495224998,signal_19
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,180911,50,50.00000051786743,signal_20
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,36896,-20,-20.000001243747533,signal_21
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,67839,-10,-10.000000979168448,signal_22
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,228167,-5,-4.999999394720304,signal_23
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,189696,0,-5.047750034979484e-07,signal_24
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,68803,10,9.999999605040644,signal_25
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,182621,20,19.999999495224998,signal_26
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,219264,50,49.99999975717843,signal_27
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,72515,-20,-20.000001243747533,signal_28
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,110706,-10,-10.000000200222983,signal_29
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,122621,-5,-5.000000779903068,signal_30
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,209857,0,1.1103548566602541e-07,signal_31
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,161413,10,10.000000578722553,signal_32
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,78510,20,20.000000264988117,signal_33
F180902.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,219077,50,49.99999975717843,signal_34
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,189065,-20,-19.999999273153982,signal_35
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,780100,-10,-10.000000200222983,signal_36
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,614440,-5,-5.000000087311713,signal_37
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,435567,0,1.1103548566602541e-07,signal_38
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,734855,10,10.000000578722553,signal_39
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,567610,20,20.000000264988117,signal_40
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,582720,50,49.99999899648951,signal_41
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,559287,-20,-20.00000025845081,signal_42
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,769710,-10,-10.000000200222983,signal_43
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,633269,-5,-4.999999394720304,signal_44
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,325087,0,-5.047750034979484e-07,signal_45
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,711565,10,10.000000578722553,signal_46
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,20526,20,20.000000264988117,signal_47
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,566631,50,49.99999975717843,signal_48
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,213042,-20,-19.999999273153982,signal_49
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,116922,-10,-9.999999421277447,signal_50
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,379761,-5,-5.000000087311713,signal_51
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,629052,0,-5.047750034979484e-07,signal_52
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,592997,10,9.999998631358846,signal_53
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,690035,20,19.999999495224998,signal_54
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,210433,50,49.99999975717843,signal_55
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,669767,-20,-20.00000025845081,signal_56
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,336964,-10,-10.000000200222983,signal_57
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,387863,-5,-5.000000779903068,signal_58
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,701345,0,-5.047750034979484e-07,signal_59
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,627836,10,9.999999605040644,signal_60
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,167125,20,19.999999495224998,signal_61
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,556876,50,49.99999975717843,signal_62
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,415632,-20,-20.00000025845081,signal_63
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,199055,-10,-9.999999421277447,signal_64
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,12431,-5,-4.999999394720304,signal_65
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,37876,0,-5.047750034979484e-07,signal_66
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,47605,10,10.000000578722553,signal_67
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,289637,20,20.000000264988117,signal_68
F180902.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,181450,50,50.00000051786743,signal_69
F180902.WAV,MIX MASTER-start-run-stop.flac,52514,-20,-20.00000025845081,signal_70
F180902.WAV,MIX MASTER-start-run-stop.flac,103346,-10,-10.000000200222983,signal_71
F180902.WAV,MIX MASTER-start-run-stop.flac,78634,-5,-4.999999394720304,signal_72
F180902.WAV,MIX MASTER-start-run-stop.flac,77676,0,1.1103548566602541e-07,signal_73
F180902.WAV,MIX MASTER-start-run-stop.flac,111181,10,10.000000578722553,signal_74
F180902.WAV,MIX MASTER-start-run-stop.flac,2819,20,19.999999495224998,signal_75
F180902.WAV,MIX MASTER-start-run-stop.flac,66045,50,49.99999975717843,signal_76
F180902.WAV,MIX MASTER-start-run-stop.flac,50014,-20,-20.00000025845081,signal_77
F180902.WAV,MIX MASTER-start-run-stop.flac,99899,-10,-10.000000979168448,signal_78
F180902.WAV,MIX MASTER-start-run-stop.flac,3547,-5,-5.000000779903068,signal_79
F180902.WAV,MIX MASTER-start-run-stop.flac,109809,0,-1.1205854488325864e-06,signal_80
F180902.WAV,MIX MASTER-start-run-stop.flac,25557,10,9.999999605040644,signal_81
F180902.WAV,MIX MASTER-start-run-stop.flac,85429,20,20.000000264988117,signal_82
F180902.WAV,MIX MASTER-start-run-stop.flac,112721,50,49.99999975717843,signal_83
F180902.WAV,MIX MASTER-start-run-stop.flac,105361,-20,-20.00000025845081,signal_84
F180902.WAV,MIX MASTER-start-run-stop.flac,31963,-10,-10.000000200222983,signal_85
F180902.WAV,MIX MASTER-start-run-stop.flac,72076,-5,-5.000000779903068,signal_86
F180902.WAV,MIX MASTER-start-run-stop.flac,32013,0,1.1103548566602541e-07,signal_87
F180902.WAV,MIX MASTER-start-run-stop.flac,30791,10,10.000000578722553,signal_88
F180902.WAV,MIX MASTER-start-run-stop.flac,38727,20,20.000000264988117,signal_89
F180902.WAV,MIX MASTER-start-run-stop.flac,47113,50,49.99999975717843,signal_90
F180902.WAV,MIX MASTER-start-run-stop.flac,95529,-20,-20.00000025845081,signal_91
F180902.WAV,MIX MASTER-start-run-stop.flac,100769,-10,-10.000000979168448,signal_92
F180902.WAV,MIX MASTER-start-run-stop.flac,67141,-5,-5.000000779903068,signal_93
F180902.WAV,MIX MASTER-start-run-stop.flac,104963,0,-5.047750034979484e-07,signal_94
F180902.WAV,MIX MASTER-start-run-stop.flac,60426,10,9.999999605040644,signal_95
F180902.WAV,MIX MASTER-start-run-stop.flac,110348,20,19.999999495224998,signal_96
F180902.WAV,MIX MASTER-start-run-stop.flac,15766,50,49.99999975717843,signal_97
F180902.WAV,MIX MASTER-start-run-stop.flac,81015,-20,-19.999999273153982,signal_98
F180902.WAV,MIX MASTER-start-run-stop.flac,23440,-10,-10.000000200222983,signal_99
F180902.WAV,MIX MASTER-start-run-stop.flac,65337,-5,-5.000000779903068,signal_100
F180902.WAV,MIX MASTER-start-run-stop.flac,26147,0,1.1103548566602541e-07,signal_101
F180902.WAV,MIX MASTER-start-run-stop.flac,106482,10,9.999999605040644,signal_102
F180902.WAV,MIX MASTER-start-run-stop.flac,91482,20,19.999999495224998,signal_103
F180902.WAV,MIX MASTER-start-run-stop.flac,36374,50,49.99999975717843,signal_104
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,181835,-20,-20.00000041623995,signal_105
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,100423,-10,-10.000000585353977,signal_106
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,77759,-5,-4.9999987517068485,signal_107
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,212949,0,-9.5606799786092e-08,signal_108
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,238513,10,10.000000301835698,signal_109
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,133373,20,19.999999503601764,signal_110
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,143151,50,49.99999958891542,signal_111
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,196597,-20,-19.99999977497364,signal_112
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,125223,-10,-10.000000585353977,signal_113
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,214158,-5,-4.999999653233307,signal_114
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,169155,0,-9.5606799786092e-08,signal_115
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,226084,10,9.999999034421904,signal_116
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,33286,20,20.000000505580388,signal_117
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,52199,50,49.99999859874846,signal_118
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,6616,-20,-20.00000041623995,signal_119
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,188797,-10,-10.000000585353977,signal_120
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,143471,-5,-5.000000554759673,signal_121
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,191080,0,-8.971896499430898e-07,signal_122
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,241578,10,10.000000301835698,signal_123
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,62112,20,19.999999503601764,signal_124
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,28491,50,50.00000057908249,signal_125
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,90817,-20,-19.99999977497364,signal_126
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,179666,-10,-9.999999571422913,signal_127
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,219013,-5,-5.000000554759673,signal_128
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,75137,0,-9.5606799786092e-08,signal_129
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,121110,10,10.000000301835698,signal_130
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,137759,20,20.000000505580388,signal_131
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,108220,50,50.00000057908249,signal_132
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,62430,-20,-20.00000041623995,signal_133
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,98737,-10,-10.000000585353977,signal_134
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,122741,-5,-5.000000554759673,signal_135
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,91574,0,-9.5606799786092e-08,signal_136
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,44652,10,10.000000301835698,signal_137
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,4772,20,19.999999503601764,signal_138
F180903.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,71858,50,49.99999958891542,signal_139
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,428168,-20,-20.000001698772426,signal_140
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,732974,-10,-10.000000585353977,signal_141
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,625369,-5,-5.000000554759673,signal_142
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,404621,0,-8.971896499430898e-07,signal_143
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,753543,10,9.999999034421904,signal_144
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,18609,20,19.999999503601764,signal_145
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,397857,50,49.99999958891542,signal_146
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,576974,-20,-20.00000041623995,signal_147
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,736019,-10,-10.000000585353977,signal_148
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,430101,-5,-4.999999653233307,signal_149
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,148466,0,-8.971896499430898e-07,signal_150
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,210083,10,10.000000301835698,signal_151
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,357494,20,19.999999503601764,signal_152
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,64141,50,49.99999958891542,signal_153
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,497997,-20,-19.99999977497364,signal_154
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,556876,-10,-10.000000585353977,signal_155
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,593973,-5,-5.000000554759673,signal_156
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,396323,0,7.059761232527206e-07,signal_157
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,238217,10,10.000000301835698,signal_158
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,422346,20,20.000000505580388,signal_159
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,190522,50,49.99999958891542,signal_160
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,338166,-20,-20.000001698772426,signal_161
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,562086,-10,-10.000001599284921,signal_162
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,143160,-5,-5.000000554759673,signal_163
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,502745,0,-8.971896499430898e-07,signal_164
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,437476,10,9.999999034421904,signal_165
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,794955,20,19.999999503601764,signal_166
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,527083,50,49.99999958891542,signal_167
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,416275,-20,-19.99999977497364,signal_168
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,228314,-10,-10.000000585353977,signal_169
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,588261,-5,-5.000000554759673,signal_170
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,105951,0,-9.5606799786092e-08,signal_171
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,771522,10,9.999999034421904,signal_172
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,536089,20,19.999999503601764,signal_173
F180903.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,301536,50,49.99999958891542,signal_174
F180903.WAV,MIX MASTER-start-run-stop.flac,33804,-20,-20.00000105750621,signal_175
F180903.WAV,MIX MASTER-start-run-stop.flac,1905,-10,-10.000001599284921,signal_176
F180903.WAV,MIX MASTER-start-run-stop.flac,77388,-5,-5.000000554759673,signal_177
F180903.WAV,MIX MASTER-start-run-stop.flac,42376,0,-9.5606799786092e-08,signal_178
F180903.WAV,MIX MASTER-start-run-stop.flac,60335,10,10.000000301835698,signal_179
F180903.WAV,MIX MASTER-start-run-stop.flac,60707,20,19.999999503601764,signal_180
F180903.WAV,MIX MASTER-start-run-stop.flac,32627,50,49.99999859874846,signal_181
F180903.WAV,MIX MASTER-start-run-stop.flac,12362,-20,-20.00000041623995,signal_182
F180903.WAV,MIX MASTER-start-run-stop.flac,66721,-10,-10.000000585353977,signal_183
F180903.WAV,MIX MASTER-start-run-stop.flac,32487,-5,-4.999999653233307,signal_184
F180903.WAV,MIX MASTER-start-run-stop.flac,62386,0,-9.5606799786092e-08,signal_185
F180903.WAV,MIX MASTER-start-run-stop.flac,38844,10,10.000000301835698,signal_186
F180903.WAV,MIX MASTER-start-run-stop.flac,39711,20,20.000000505580388,signal_187
F180903.WAV,MIX MASTER-start-run-stop.flac,53453,50,49.99999958891542,signal_188
F180903.WAV,MIX MASTER-start-run-stop.flac,102693,-20,-20.00000041623995,signal_189
F180903.WAV,MIX MASTER-start-run-stop.flac,88744,-10,-10.000000585353977,signal_190
F180903.WAV,MIX MASTER-start-run-stop.flac,108688,-5,-4.9999987517068485,signal_191
F180903.WAV,MIX MASTER-start-run-stop.flac,94559,0,-8.971896499430898e-07,signal_192
F180903.WAV,MIX MASTER-start-run-stop.flac,3424,10,9.999999034421904,signal_193
F180903.WAV,MIX MASTER-start-run-stop.flac,62911,20,19.999999503601764,signal_194
F180903.WAV,MIX MASTER-start-run-stop.flac,22160,50,50.00000057908249,signal_195
F180903.WAV,MIX MASTER-start-run-stop.flac,31590,-20,-19.99999977497364,signal_196
F180903.WAV,MIX MASTER-start-run-stop.flac,98665,-10,-10.000000585353977,signal_197
F180903.WAV,MIX MASTER-start-run-stop.flac,4829,-5,-4.9999987517068485,signal_198
F180903.WAV,MIX MASTER-start-run-stop.flac,22842,0,-8.971896499430898e-07,signal_199
F180903.WAV,MIX MASTER-start-run-stop.flac,67471,10,10.000000935542664,signal_200
F180903.WAV,MIX MASTER-start-run-stop.flac,60520,20,19.99999850162326,signal_201
F180903.WAV,MIX MASTER-start-run-stop.flac,38682,50,49.99999958891542,signal_202
F180903.WAV,MIX MASTER-start-run-stop.flac,27577,-20,-20.00000041623995,signal_203
F180903.WAV,MIX MASTER-start-run-stop.flac,30023,-10,-10.000000585353977,signal_204
F180903.WAV,MIX MASTER-start-run-stop.flac,65622,-5,-5.000001456285943,signal_205
F180903.WAV,MIX MASTER-start-run-stop.flac,53095,0,-1.6987724252895493e-06,signal_206
F180903.WAV,MIX MASTER-start-run-stop.flac,64414,10,9.999999034421904,signal_207
F180903.WAV,MIX MASTER-start-run-stop.flac,76460,20,20.000000505580388,signal_208
F180903.WAV,MIX MASTER-start-run-stop.flac,97768,50,49.99999958891542,signal_209
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,48169,-20,-20.000001231911565,signal_210
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,221614,-10,-10.00000049673751,signal_211
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,45190,-5,-5.0000000046224935,signal_212
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,80922,0,-6.331937761545665e-07,signal_213
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,6484,10,9.999999739926492,signal_214
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,195857,20,19.999998805508298,signal_215
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,33973,50,49.999999628990246,signal_216
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,59822,-20,-20.000000034475946,signal_217
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,215227,-10,-9.999999550081464,signal_218
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,209918,-5,-5.0000000046224935,signal_219
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,215857,0,-6.331937761545665e-07,signal_220
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,149757,10,9.999999148266504,signal_221
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,47283,20,19.999999741004864,signal_222
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,61212,50,50.000000553459046,signal_223
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,11103,-20,-20.00000063319378,signal_224
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,180938,-10,-9.999999550081464,signal_225
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,76963,-5,-4.999999162912977,signal_226
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,166211,0,1.1520351716263792e-07,signal_227
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,104550,10,9.999999739926492,signal_228
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,67276,20,19.999999741004864,signal_229
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,44214,50,49.999999628990246,signal_230
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,199273,-20,-20.00000063319378,signal_231
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,24927,-10,-10.00000049673751,signal_232
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,213806,-5,-4.999999162912977,signal_233
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,125289,0,-6.331937761545665e-07,signal_234
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,102130,10,9.999999739926492,signal_235
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,200881,20,19.999999741004864,signal_236
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,47382,50,49.999999628990246,signal_237
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,24454,-20,-20.000001231911565,signal_238
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,208972,-10,-9.999999550081464,signal_239
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,168636,-5,-4.999999162912977,signal_240
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,44838,0,1.1520351716263792e-07,signal_241
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,208936,10,9.999999148266504,signal_242
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,140409,20,19.999999741004864,signal_243
F181106.WAV,MIXER_HAND_MANUAL-mi#10CFB.flac,109408,50,50.000000553459046,signal_244
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,112090,-20,-20.00000063319378,signal_245
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,433990,-10,-10.00000049673751,signal_246
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,78765,-5,-4.999999162912977,signal_247
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,660000,0,1.1520351716263792e-07,signal_248
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,96329,10,9.999999148266504,signal_249
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,271537,20,20.00000067650153,signal_250
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,463387,50,49.999999628990246,signal_251
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,464149,-20,-20.00000063319378,signal_252
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,277678,-10,-10.00000049673751,signal_253
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,143037,-5,-5.00000084633193,signal_254
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,576125,0,1.1520351716263792e-07,signal_255
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,387791,10,9.999999739926492,signal_256
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,92054,20,19.999999741004864,signal_257
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,66065,50,50.000000553459046,signal_258
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,205402,-20,-20.000000034475946,signal_259
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,647862,-10,-10.00000049673751,signal_260
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,144014,-5,-5.00000084633193,signal_261
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,206781,0,1.1520351716263792e-07,signal_262
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,300780,10,9.999999739926492,signal_263
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,356821,20,20.00000067650153,signal_264
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,332060,50,49.999999628990246,signal_265
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,712352,-20,-20.000000034475946,signal_266
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,654120,-10,-10.00000049673751,signal_267
F181106.WAV,MIXER_HAND_ELECTRIC-VE 1-2.flac,468094,-5,-5.0000000046224935,signal_268
